Data_Hora,IdTweet,Candidato,Tweet_limpo,Sentimento_Final
2022-07-31 17:00:29+00:00,1553787698590228480,Simone, os cards são produzidos por um movimento de rede  m3v - movimento terceira via -de eleitores desses governadores que votam em simone tebet. e isso aí.abraços,Neutro
2022-07-31 16:59:51+00:00,1553787538992762880,Simone,   mdb agora é renovação ?,Neutro
2022-07-31 16:58:45+00:00,1553787262097395712,Simone,  ele tava querendo puxar o tapete da simone tebet viu hahahah,Neutro
2022-07-31 16:58:44+00:00,1553787256216879104,Simone,   quem é esta pessoa simone tebet,Neutro
2022-07-31 16:58:23+00:00,1553787166534389760,Simone,"o brasil está a espera de um plano de desenvolvimento para a nossa economia, que a cada ano que passa fica menor, as nossas indústrias estão desaparecendo, e o nosso avanço tecnológico estagnou-se, quem sabe simone tebet nos traga uma luz neste túnel escuro que atravessamos.mj  ",Neutro
2022-07-31 16:56:57+00:00,1553786805543178241,Simone,   ,Neutro
2022-07-31 16:56:34+00:00,1553786711423033346,Simone,pesquisa datafolha:lula: 47%bolsonaro: 29% ciro gomes: 8%simone tebet: 2%andré janones: 1%pablo marçal: 1%vera lúcia: 1%brancos e nulos: 6%não sabem: 3%* a pesquisa ouviu 2.556 pessoas nos dias 27 e 28 de julho ,Neutro
2022-07-31 16:54:45+00:00,1553786253581193216,Simone,   kkkk a piada … 🤣🤣🤣,Neutro
2022-07-31 16:51:50+00:00,1553785517975781377,Simone,"     5 opção, ciro gomes 🌹",Neutro
2022-07-31 16:51:45+00:00,1553785498786824194,Simone," kkkkkk, quem vota em simone tebet? aparece alguém aí pois não conheço nenhum.",Neutro
2022-07-31 16:50:51+00:00,1553785273749757958,Simone,"  com todo respeito que direi para a senhora:sou um mero cidadão de três lagoas ms, não sei se vc se lembra mas vc foi prefeita daqui. 3 coisas: 1- 60% nossa cidade não tem infraestrutura, no seu tempo de prefeita era ainda muito pior;",Negativo
2022-07-31 16:50:09+00:00,1553785097446477833,Simone,      ,Neutro
2022-07-31 16:48:07+00:00,1553784585577811968,Simone,"  na cpi circense não defendeu/apoio as mulheres. muito pelo contrário, destratou-as: queria a dra. nise yamaguchi na cadeia. isso merecia processo por difamação.",Neutro
2022-07-31 16:47:39+00:00,1553784468762251265,Simone,enquete para presidente:1 - bolsonaro2 - lula3 - ciro gomes4 - simone tebet,Neutro
2022-07-31 16:47:12+00:00,1553784352135315457,Simone, quem vota em simone tebet?,Neutro
2022-07-31 16:45:07+00:00,1553783830871408642,Simone," depois dessa aparente adesão do avante a lula da silva eu não consigo enxergar uma terceira via em 2 meses. estamos a cerca de 60 dias da eleição. simone tebet não será parece que, como nos eua.e reino unido, nem tanto na frança e itália,brasil, com excessão de 2002, e polarizado",Neutro
2022-07-31 16:44:25+00:00,1553783654110953472,Simone,  ,Neutro
2022-07-31 16:44:19+00:00,1553783627598757889,Simone,     ciro gomes 🇧🇷,Neutro
2022-07-31 16:43:25+00:00,1553783403148877826,Simone,  ,Neutro
2022-07-31 16:43:10+00:00,1553783337684271104,Simone,matheus leitão: pesquisas trazem bomba para simone tebet e ciro gomes (via   ,Neutro
2022-07-31 16:43:09+00:00,1553783334672732161,Simone,     ciro gomes.,Neutro
2022-07-31 16:41:36+00:00,1553782945550372864,Simone, sua cara de pau não tem limite?,Neutro
2022-07-31 16:40:33+00:00,1553782682177474560,Simone," o socialismo do karl marx pensava assim, e atualmente na venezuela, argentina, chile, e outros a população só tem fome e restrição de liberdade. isso é o q acha q o estado deve proporcionar?",Neutro
2022-07-31 16:39:00+00:00,1553782288785219586,Simone,    delírio dele,Neutro
2022-07-31 16:37:09+00:00,1553781825507573760,Simone,pesquisas trazem bomba para simone tebet e ciro gomes ,Neutro
2022-07-31 16:35:53+00:00,1553781504928538625,Simone, a senhora é muito fraca. na entrevista nos  mostrou isso bem claro .,Neutro
2022-07-31 16:35:10+00:00,1553781325643096066,Simone, simone tebet.2022 ,Neutro
2022-07-31 16:32:40+00:00,1553780695734124548,Simone,"vc sabem q   foi a principal articuladora que de dentro do pmdb de forma elegante e certeira conseguiu tirar renan calheiros 1 dos maiores bandidos deste país da presidência do senado!só por este feito ela já deve ser enaltecida!ela é ""papo reto💪 ",Neutro
2022-07-31 16:32:08+00:00,1553780564108386311,Simone,"grande dia!estamos nos sentindo a  agora que o canal passou de 2 inscritos para 4. um belo crescimento de 100%, não é mesmo?",Neutro
2022-07-31 16:32:02+00:00,1553780537961156609,Simone,       o mudo vivia uma época de liquidez generosa. os países emergentes receberam muito dinheiro especulativo. ele aumentou o gasto público ao invés de investimento e permitiu o mar de corrupção. uma pena! votei nele. me arrependi.,Neutro
2022-07-31 16:32:02+00:00,1553780535612346368,Simone,"as eleições, que  deveriam ser a ocasião privilegiada para o debate político, terminam por se tornar um festival de tolices, protagonizado por candidatos como janones, simone tebet e outros. vocês cansam os nossos ouvidos.",Positivo
2022-07-31 16:31:21+00:00,1553780363843043331,Simone, eleitores da simone tebet: 50 pessoas.,Neutro
2022-07-31 16:29:05+00:00,1553779794659213312,Simone, vc esta em que planeta? esse é o resultado do fique em casa e a economia a gente vê depois… vc precisa melhorar a direção do alvo por que está feio essa pontaria,Neutro
2022-07-31 16:27:07+00:00,1553779298187763720,Simone,simone tebet em são paulo neste domingo em mais uma  caminhada da esperança.  ,Neutro
2022-07-31 16:25:41+00:00,1553778938643726337,Simone,       lula não teve?o que foi o brasil chegar à 6ª maior economia do mundo foi o que? delírio? mentira? ,Neutro
2022-07-31 16:24:39+00:00,1553778680857509889,Simone," ""os eleitores"" de simone tebet😂😂😂 ",Neutro
2022-07-31 16:19:32+00:00,1553777392585510913,Simone,       não dou a minha mínima para problemas pessoais. se for por aí não votaria em nenhum candidato. não estou procurando santo. vejo capacidade de gestão. lula não teve e bolsonaro não tem.,Neutro
2022-07-31 16:18:45+00:00,1553777195155394562,Simone," o repúdio a bolsonaro entre os eleitores de simone tebet (0,28% do total)kkkkkkkkk",Neutro
2022-07-31 16:18:37+00:00,1553777162146271235,Simone,     claro que é ,Neutro
2022-07-31 16:17:23+00:00,1553776851163693058,Simone,  alguém tem que ocupar a última posição. ,Neutro
2022-07-31 16:16:21+00:00,1553776591775440896,Simone,     ciro gomes.,Neutro
2022-07-31 16:15:29+00:00,1553776372371300354,Simone," o  fez uma boa análise do momento político. quem quiser vencer o  e o  nessa eleição tem que ser mais pragmático. é possível, sim, vencê-los!     ",Neutro
2022-07-31 16:14:48+00:00,1553776199058554880,Simone,       pergunta pra ela sobre as terras dela e do marido que estão querendo passar porra cima dos idigenas guarani-kaiowá,Neutro
2022-07-31 16:14:41+00:00,1553776171791294471,Simone,alguém sabe a importância da senadora  na corrida pela presidência da república. ,Neutro
2022-07-31 16:14:41+00:00,1553776170839281664,Simone, excelente a entrevista com o  ..o brasil tem ótimas alternativas a bolsonaro e lula  - andré janones e  ..o que falta é massa crítica de brasileiros mais esclarecidos pra votar certo para que o país não seja refém dos extremos,Neutro
2022-07-31 16:13:57+00:00,1553775986260443136,Simone,estamos com você simone tebet. simmm para  ,Neutro
2022-07-31 16:13:37+00:00,1553775902001086465,Simone,"contra isso tudo é simone tebet presidente. não tem outra.  ela é o refúgio da paz, da democracia e da civilidade. as pessoas decentes (a maioria do país) olharão para ela com esperança. vamos juntos#simonepresidente  ",Neutro
2022-07-31 16:11:47+00:00,1553775439423983616,Simone,     ciro gomes,Neutro
2022-07-31 16:11:04+00:00,1553775259064713221,Simone,    meu voto é no lula. mas gostei demais das ideias de  ela me conquistou na sabatina que participou essa semana na  em central das eleições.,Negativo
2022-07-31 16:10:37+00:00,1553775145222807554,Simone," só achei o percentual de votação da simone tebet muito expressivo, para quem representa zero para o povo!",Neutro
2022-07-31 16:10:11+00:00,1553775039065071616,Simone," dos candidatos da ""terceira via"", de longe, simone tebet é a pior opção.",Neutro
2022-07-31 16:09:41+00:00,1553774911138717700,Simone,"tá no seu dna e nas suas ""plantações"" quer desenho  ?",Negativo
2022-07-31 16:09:38+00:00,1553774900711669761,Simone,"pessoal do rs, atenção: o voto é casadinho! é simone tebet presidente, eduardo governador e ana senadora. nada de votar no eduardo e dps no bolsonaro, isso n faz sentido. tem q ser simone tebet e eduardo leite, juntinho, dobradinha#simonepresidente   ",Negativo
2022-07-31 16:09:38+00:00,1553774898857869313,Simone,a ✉️ carta responde que “nossa consciência cívica é muito maior do que imaginam os adversários da democracia.   recomendo  ,Neutro
2022-07-31 16:08:34+00:00,1553774631693295619,Simone,simone tebet comete gafe em evento de campanha e redes não perdoam (veja o vídeo) ,Neutro
2022-07-31 16:07:18+00:00,1553774314436149248,Simone,simone tebet tentando pegar os votos dos fãs da gaga ,Neutro
2022-07-31 16:06:12+00:00,1553774036450148352,Simone,"   agro é tech, agro é pop",Neutro
2022-07-31 16:05:15+00:00,1553773798226563072,Simone," rosangela, vem de simone tebet pra presidente. vamos fazer dobradinha feminina. vamos derrotar o bolsolula!",Neutro
2022-07-31 16:05:00+00:00,1553773735798345729,Simone,     ,Neutro
2022-07-31 16:04:33+00:00,1553773619150524417,Simone,"entre confirmações de candidaturas como a de simone tebet (mdb) à presidência da repíublica e de alguns candidatos ao governo do rio, como rodrigo neves, na última semana, recebe-se a confirmação de que wilson witzel é candidato ao governo do estado em 2022 pelo pmb.",Neutro
2022-07-31 16:01:36+00:00,1553772879145230336,Simone,  como uma cret1na dessa ainda tem a cara de pau de querer disputar qualquer cargo eletivo??,Neutro
2022-07-31 16:00:39+00:00,1553772638635450372,Simone,  mas o vice do tarcísio é um tucano histórico que na pandemia trancou a cidade e botava a culpa no bolsonaro. ainda disse no pânico outro dia que vota na simone tebet,Negativo
2022-07-31 15:59:44+00:00,1553772406967238658,Simone,"  na tua cabeça de jerico só existe lula ou bozo. eu vou de simone tebet, ficha limpa! o cunha é bolsonaro, assim como collor e valdemar da costa neto. só tem bandido com vcs. alguma coisa eles ganham, né? vc n consegue perceber isso? arthur lira é bandido, tá abraçado com vcs.nojo",Neutro
2022-07-31 15:59:06+00:00,1553772250234605568,Simone,     ciro será o candidato,Neutro
2022-07-31 15:57:40+00:00,1553771886512934914,Simone,     ,Neutro
2022-07-31 15:56:41+00:00,1553771639552229376,Simone,   prefiro simone tebet.,Neutro
2022-07-31 15:55:30+00:00,1553771343728050182,Simone,     nem lavanto neste domingo pra votar!,Neutro
2022-07-31 15:54:41+00:00,1553771138274267137,Simone, simonetebet...hipócrita contumaz! não tem credibilidade. suas palavras soam no vazio. falta-lhe autenticidade!,Negativo
2022-07-31 15:48:39+00:00,1553769617990029313,Simone, nos faz falta uma direita democrática e liberal. que não ceda à sedução do autoritarismo. por isso acho importante fortalecer a candidatura da simone tebet. ela assume uma atitude equilibrada sem perder de vista o seu lado conservador.,Neutro
2022-07-31 15:48:00+00:00,1553769454407979009,Simone, vou dar o meu voto pra simone tebet no primeiro turno. não podemos ficar entre lula e bolsonaro tem que criar outras opções.,Negativo
2022-07-31 15:47:32+00:00,1553769338511003649,Simone,"esses tweets sobre a  me incomodam tanto quanto os que tive de ver no final do período  tudo isso é machismo, não acrescenta nada ao debate e tenta desqualificar, a já tão pouca, participação da mulher na política. não devemos compactuar com isso! ",Negativo
2022-07-31 15:47:31+00:00,1553769332597047302,Simone,     vou de ciro !!,Neutro
2022-07-31 15:47:18+00:00,1553769278108729346,Simone,     ciro é candidato no japão? kkkkkkkkk meu voto é no ciro ferreira gomes 12,Negativo
2022-07-31 15:46:47+00:00,1553769147682750466,Simone,"veja o  tinha 4% dos votos para presidente da república com  , com chances de crescer, mas decidiu por uma federação para apoiar  que não consegue alavancar sua campanha em busca de 2% nas pesquisas e não tem abrangência nacional.",Positivo
2022-07-31 15:46:26+00:00,1553769063087837187,Simone, os crimes cometidos contra mulheres têm aumentado muito nos últimos meses. é chegada a hora de dar um basta nisso. a primeira coisa a fazer é elegermos uma mulher para governar o nosso país. os homens já provaram que não governam bem.   ,Neutro
2022-07-31 15:45:00+00:00,1553768699256905728,Simone,"“paulo guedes destruiu imagem do liberalismo”, critica elena landaua economista elena landau, coordenadora do plano de simone tebet, afirmou que o ministro paulo guedes ""não tem nada de liberal"".leia:  ",Neutro
2022-07-31 15:44:57+00:00,1553768688742006784,Simone,"     suponha que vc ache que nós somos otários, aí vc solta uma enquete como essa aí. 😂😂😂. 1️⃣2️⃣🇧🇷🇧🇷🇧🇷🌹",Negativo
2022-07-31 15:42:18+00:00,1553768022938210305,Simone,   amo a singularidade e competência destas duas mulheres. 🌾,Neutro
2022-07-31 15:40:53+00:00,1553767663943434241,Simone,     ficou!,Neutro
2022-07-31 15:40:30+00:00,1553767566694400000,Simone,"  presidenta, mostre seu potencialao nossos eleitores!!",Neutro
2022-07-31 15:39:25+00:00,1553767295637487617,Simone,"  quais crimes? pedir transparência na contagem dos votos?isso o ex-presidiário, o ciro, simone tebet e o amoedo já pediram no passado. agora é crime ?mas vc , tiago venezuela/cuba, vai ter q esperar deitado, pq em pé ou sentado, vc vai cansar. adorador de corruptos!",Negativo
2022-07-31 15:38:58+00:00,1553767182860959745,Simone,     nulo. só saio de casa pra votar no  .,Negativo
2022-07-31 15:36:54+00:00,1553766660934443009,Simone,"lula não vale nadabolsonaro não vale nadaciro não vale nadasimone tebet não vale nadaos outros, que nem sei quem, não valem nada. eleitor, se liga, nome disso é ""eleição"". você acha que adversários irão elogiar ""adversários"".boa eleição! eleitor, você vale tudo.",Neutro
2022-07-31 15:36:28+00:00,1553766554646593536,Simone," isso era comum no mdb: votar favorável ao planalto e depois fazer campanha oposta. mas o eleitor já não vai nessa. o eleitor do fhc não está mais alheio como antes, é mais crítico e mais seletivo. simone tebet não vai mais enganar ninguém",Negativo
2022-07-31 15:36:17+00:00,1553766507020263425,Simone,"arrasou,  !! 👏🏻👏🏻essa  é muito cara de pau. agora ela inventou essa coisa de ""centro democrático"". 😳 ",Neutro
2022-07-31 15:33:11+00:00,1553765728150605827,Simone,"simone tebet, candidata do mdb à presidência, esperava um gesto de pedro simon, na direção do apoio do mdb ao psdb no rs -- já que as legendas se uniram no nacional. ela confidenciou a aliados que esperava isso de simon pq ele a tinha ""como uma fiha"". ",Negativo
2022-07-31 15:31:19+00:00,1553765257331589120,Simone, ôpa então a  e o  também concordam com os votos transparentes para que o povo saiba que não será enganado? isto é democracia! o poder emana do povo!,Neutro
2022-07-31 15:30:16+00:00,1553764994570981377,Simone,"   pensei que o  iria apoiar a   coitada, com este tipo de aliado não precisa de adversários hahaha",Positivo
2022-07-31 15:30:00+00:00,1553764924618379266,Simone,     q feio hein!,Neutro
2022-07-31 15:29:13+00:00,1553764729600049152,Simone,"    vamos apostar na simone tebet para presidente? queremos: moro, rosângela, dalangnol, simone tebet nos representando. bolsonaro e lula? nunca mais.",Neutro
2022-07-31 15:28:08+00:00,1553764454780780545,Simone,"  mostrou bem, a quem  e  o quê,ela defende.",Neutro
